ID,HousePrice,yhat,delta
4786,88870.0,80016.83129108946,8853.16870891054
4218,248019.0,256976.50594429945,-8957.505944299453
5074,387946.0,382235.8573368744,5710.142663125589
8967,392086.0,323211.2197061783,68874.7802938217
3818,202924.0,212644.47050267318,-9720.470502673183
2249,292154.0,290731.62300484936,1422.3769951506401
5557,472528.0,493602.17970759195,-21074.179707591946
2779,395887.0,489711.16243292805,-93824.16243292805
7881,98409.0,97379.51665689984,1029.4833431001607
1222,788565.0,709626.556104254,78938.44389574602
8369,210507.0,283273.5573094492,-72766.55730944918
5725,69315.0,78487.47623239523,-9172.47623239523
6428,369613.0,441118.10567643325,-71505.10567643325
4601,281437.0,270783.7192504847,10653.280749515281
4499,288359.0,301783.7413942586,-13424.741394258628
5002,168940.0,215116.284308223,-46176.284308222996
8830,256996.0,240809.91717321394,16186.082826786063
4024,233001.0,310517.7418953806,-77516.7418953806
3706,298322.0,296954.1601453993,1367.839854600723
1386,266187.0,236357.85025618685,29829.14974381315
5228,253698.0,269409.074684599,-15711.074684599007
636,252531.0,262107.91564692315,-9576.915646923153
5101,271180.0,214452.3991588639,56727.600841136096
8127,295650.0,358495.25818637235,-62845.258186372346
6597,409034.0,341458.7739423428,67575.22605765722
2601,314002.0,359129.8788042145,-45127.87880421447
1852,299822.0,270809.69201069063,29012.307989309367
7022,408769.0,309950.0324678819,98818.96753211808
5877,699600.0,456953.3179166449,242646.6820833551
4185,139478.0,204615.90574317385,-65137.90574317385
7105,348970.0,317036.020424217,31933.979575783014
2112,173838.0,171857.59062370856,1980.4093762914417
917,242677.0,261399.35107517662,-18722.351075176615
8650,479642.0,484780.63529896294,-5138.635298962938
2897,407020.0,503180.68107846915,-96160.68107846915
7285,127938.0,127088.13228946272,849.8677105372772
1161,230781.0,254327.7664817567,-23546.7664817567
3874,518486.0,534751.9303562343,-16265.930356234312
6076,293310.0,253798.50410001236,39511.49589998764
2423,709347.0,624987.9042168184,84359.0957831816
7758,160328.0,136501.44295102952,23826.557048970484
8916,331261.0,286815.3421157012,44445.657884298824
7947,423762.0,345693.73937177955,78068.26062822045
4351,315499.0,374231.6921899167,-58732.69218991668
5836,189348.0,222359.30900767038,-33011.30900767038
3202,613498.0,765230.9500582106,-151732.95005821064
4113,388112.0,349277.01986117644,38834.980138823565
2585,386616.0,390232.2125569134,-3616.2125569133786
7382,631601.0,744646.6299159382,-113045.62991593825
3947,227847.0,244319.72257198673,-16472.722571986727
2197,419192.0,387144.9025359507,32047.097464049293
1469,374335.0,315552.017851789,58782.982148210984
8932,434508.0,393784.1057390309,40723.89426096907
537,330204.0,414053.8718487105,-83849.87184871052
4518,475608.0,483045.4915495323,-7437.491549532278
6525,352063.0,345848.26417236193,6214.735827638069
942,173546.0,138541.1580416513,35004.8419583487
3463,623337.0,515825.37557625613,107511.62442374387
3017,684161.0,542302.4394050012,141858.56059499877
6315,283774.0,232167.26111183027,51606.738888169726
2111,318015.0,306802.53226493305,11212.467735066952
2008,247575.0,313148.63975763234,-65573.63975763234
2493,244803.0,228929.14526933603,15873.854730663967
8085,311145.0,340882.13892486447,-29737.13892486447
7182,225668.0,218599.9578416181,7068.042158381897
3456,62169.0,136405.78270283263,-74236.78270283263
1903,218330.0,204753.20988265958,13576.790117340424
8045,515989.0,613594.8629762697,-97605.86297626968
2269,176523.0,198171.36598006266,-21648.365980062663
3769,212021.0,286745.42302731314,-74724.42302731314
4842,301091.0,299340.64359464904,1750.3564053509617
6460,560981.0,499450.557281375,61530.44271862501
6477,364995.0,385573.318648292,-20578.318648291985
6889,311537.0,325276.0941230729,-13739.094123072922
3599,255569.0,271383.34480915905,-15814.344809159054
3872,177892.0,168853.71041328812,9038.289586711879
2807,434788.0,395730.34399132617,39057.65600867383
5769,511186.0,414147.90842424834,97038.09157575166
8906,354492.0,376900.5058646799,-22408.50586467987
8179,679836.0,625892.8732202322,53943.1267797678
6952,263971.0,239463.82606816638,24507.17393183362
5361,156909.0,189381.70958153217,-32472.709581532166
2137,266564.0,424860.8874241068,-158296.88742410683
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.2915199667,-17578.291519966675
3373,211365.0,226702.1679616471,-15337.167961647094
4173,198596.0,218037.09033253335,-19441.09033253335
6516,342586.0,320972.239906036,21613.760093963996
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.42296995857,-34562.42296995857
7208,197253.0,220936.30630094127,-23683.306300941273
3990,216272.0,228559.44503350265,-12287.445033502649
9332,305613.0,381781.4282357927,-76168.42823579267
4800,266343.0,267068.87074786477,-725.8707478647702
5067,333439.0,421390.00832011894,-87951.00832011894
7419,324204.0,266659.9881296136,57544.01187038643
391,208249.0,220217.62563230473,-11968.625632304727
1160,562580.0,486022.43491619354,76557.56508380646
3465,296625.0,319915.4763798427,-23290.476379842672
954,149883.0,137844.2083553344,12038.791644665587
1914,315045.0,309828.31543855957,5216.68456144043
9318,413775.0,391758.0400266239,22016.959973376128
5730,409860.0,375881.86273134075,33978.13726865925
1831,246130.0,277170.15333380934,-31040.153333809343
8988,380008.0,290486.2325088589,89521.7674911411
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.31613505486,11.683864945138339
1996,322308.0,260938.02394653624,61369.97605346376
4002,219921.0,244838.8637020075,-24917.86370200751
8514,269555.0,368262.75341259607,-98707.75341259607
3726,282318.0,288316.78721533355,-5998.787215333548
3585,527926.0,474260.5762675383,53665.4237324617
5471,113685.0,134238.27959212253,-20553.279592122533
873,392207.0,429840.2503503266,-37633.25035032659
998,201076.0,233041.23749840978,-31965.237498409784
4154,323743.0,259911.9441737724,63831.05582622759
3088,353217.0,321589.0181795381,31627.981820461922
453,209384.0,209867.65527749056,-483.65527749055764
6751,737249.0,731299.1625569721,5949.837443027878
5886,160582.0,158307.35131033204,2274.648689667956
6433,288219.0,335079.2646334466,-46860.26463344658
6596,425724.0,398226.7379848066,27497.26201519341
369,367654.0,364286.01600609074,3367.9839939092635
6594,583896.0,452934.8191407799,130961.1808592201
2332,329235.0,378026.5600716849,-48791.560071684886
3787,266114.0,200065.6293816591,66048.37061834091
1596,271254.0,273950.3529390048,-2696.352939004777
4485,273893.0,265541.6485136814,8351.351486318628
5985,395559.0,377113.02466697316,18445.975333026843
5424,270581.0,289570.795728362,-18989.79572836199
1794,318818.0,302529.9352214544,16288.06477854558
4861,350938.0,409357.8898824928,-58419.889882492775
2341,167048.0,113981.59923660514,53066.400763394864
6444,444116.0,485763.5811800937,-41647.58118009369
720,469453.0,495251.25464683585,-25798.25464683585
3186,158430.0,164282.45232043232,-5852.4523204323195
1407,187332.0,210291.5050598477,-22959.505059847696
5001,341618.0,408172.21600151825,-66554.21600151825
4652,406527.0,485188.64531105093,-78661.64531105093
7739,474343.0,464587.05282094446,9755.94717905554
3721,136150.0,139919.69411995946,-3769.6941199594585
2967,378252.0,338044.8681307014,40207.13186929858
6101,254631.0,364025.53619775735,-109394.53619775735
6670,231871.0,270916.41620294127,-39045.41620294127
1723,305114.0,266822.20881373074,38291.791186269256
2635,281914.0,269228.36648319743,12685.633516802569
7300,481873.0,451685.99502557935,30187.004974420648
9299,239259.0,290459.6100866537,-51200.61008665367
8936,196719.0,219146.11168347675,-22427.111683476745
667,227931.0,261041.76038837584,-33110.76038837584
3965,349929.0,396096.78800294833,-46167.788002948335
1868,669869.0,670991.0603166593,-1122.0603166592773
207,363642.0,408351.7020343218,-44709.70203432179
9242,370508.0,446953.7231574534,-76445.72315745341
725,704363.0,623601.6177391178,80761.38226088218
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,190927.03902568965,45076.96097431035
6850,340355.0,336159.8127036559,4195.187296344084
6080,304418.0,252908.3949056511,51509.605094348895
3013,337740.0,355403.77603954624,-17663.77603954624
8973,296149.0,340627.1794352574,-44478.17943525739
2762,304805.0,301361.9743704933,3443.0256295066793
1353,332020.0,352052.0658600436,-20032.06586004363
6230,306956.0,327332.3701368861,-20376.37013688608
7119,209314.0,235385.25046314695,-26071.25046314695
5989,423427.0,380354.0292805564,43072.970719443576
142,256394.0,272292.95793472376,-15898.95793472376
4587,528531.0,514895.65596120467,13635.34403879533
8903,295559.0,263537.46115871245,32021.538841287547
911,116824.0,96233.7770511112,20590.222948888797
19,531502.0,502991.57058444736,28510.429415552644
1690,402927.0,367189.08529829123,35737.91470170877
490,193277.0,257075.13895757846,-63798.138957578456
1492,207461.0,178549.2824974522,28911.717502547806
884,359598.0,388863.8574596847,-29265.857459684717
8016,379188.0,411889.71204541204,-32701.712045412045
5343,231137.0,220238.6566552593,10898.343344740686
1738,345770.0,364901.9420182006,-19131.942018200585
896,347868.0,324863.72198316385,23004.27801683615
4465,230504.0,271685.9314620842,-41181.931462084176
3566,386520.0,324229.27744282916,62290.72255717084
1070,130587.0,175307.12655497168,-44720.12655497168
6295,184369.0,188935.83847964185,-4566.838479641854
8153,147544.0,169754.16714156128,-22210.16714156128
3066,381696.0,358163.2293455732,23532.77065442677
8646,383701.0,365940.8350208529,17760.164979147085
5957,203177.0,249447.0830846413,-46270.08308464129
740,110281.0,107214.97194496814,3066.0280550318566
7018,182142.0,126174.73089607328,55967.26910392672
8860,330562.0,332354.73450449744,-1792.7345044974354
8412,315184.0,303951.7029361328,11232.297063867212
4466,616407.0,548113.0209694386,68293.9790305614
3449,53689.0,71997.93081783711,-18308.930817837114
2770,492714.0,498435.2863297257,-5721.286329725699
8286,282980.0,317379.17634426284,-34399.17634426284
6716,448957.0,523079.0547094266,-74122.0547094266
3230,277747.0,257218.80458003923,20528.19541996077
7492,331843.0,349206.38867359364,-17363.38867359364
533,246298.0,225262.9515578101,21035.048442189902
788,489334.0,507572.89554152,-18238.895541519974
2638,272858.0,280815.2565481636,-7957.2565481635975
9069,283291.0,298603.20784065087,-15312.207840650866
3538,202017.0,176563.1365008519,25453.86349914811
4346,528357.0,448598.01544303587,79758.98455696413
5374,432756.0,386657.5544852811,46098.445514718886
7000,344483.0,343970.89566031686,512.1043396831374
6160,310741.0,374522.66998278105,-63781.66998278105
8813,322292.0,324000.7762430635,-1708.7762430635048
2225,338111.0,290940.8504102304,47170.1495897696
3994,185449.0,204839.11310937098,-19390.113109370985
5119,263627.0,222532.92842195116,41094.07157804884
1887,445618.0,442477.6179071892,3140.382092810818
5238,545804.0,528761.6065839076,17042.39341609238
6030,309010.0,235924.08877047407,73085.91122952593
5366,329992.0,408410.08194269077,-78418.08194269077
713,332502.0,386720.61959502415,-54218.61959502415
8631,342807.0,354395.3616024033,-11588.361602403282
4749,409761.0,424312.26453361975,-14551.264533619746
2785,388650.0,360875.80014877877,27774.19985122123
9152,331900.0,317116.6682168238,14783.331783176225
3859,433194.0,449427.2553931276,-16233.25539312762
1593,319832.0,306633.3106123478,13198.689387652208
3638,270411.0,294935.3798819452,-24524.379881945206
3168,210139.0,299489.77101359004,-89350.77101359004
8452,170314.0,234973.7210887569,-64659.721088756894
2155,130171.0,151563.4895272513,-21392.48952725131
2287,356059.0,261778.1517153103,94280.84828468971
7995,456946.0,387776.4437397349,69169.55626026512
2383,137521.0,157684.76978351182,-20163.769783511816
6876,495191.0,361700.458771723,133490.54122827703
4065,327549.0,317247.03518196335,10301.96481803665
8505,355857.0,362446.92494962236,-6589.924949622364
416,158148.0,167558.48134920278,-9410.481349202775
1704,286227.0,272614.17682028527,13612.823179714731
7243,316931.0,315765.67187358026,1165.328126419743
479,273851.0,247720.61749789602,26130.38250210398
5460,480932.0,490882.88101273106,-9950.881012731057
5356,426988.0,335397.0246318473,91590.97536815272
3171,292413.0,326434.4848360349,-34021.484836034884
8413,345564.0,304358.50292112405,41205.49707887595
6166,288957.0,273850.9913749703,15106.008625029703
3132,545850.0,653776.5413265398,-107926.54132653982
8715,139168.0,167979.29282702375,-28811.292827023746
1484,369579.0,437163.8970861673,-67584.8970861673
6356,159515.0,108321.15970312426,51193.840296875744
4761,380565.0,427373.4332277985,-46808.433227798494
5503,133968.0,125384.47736709575,8583.522632904249
2181,137431.0,198958.3961143324,-61527.3961143324
4622,394529.0,442647.3805776171,-48118.38057761709
2015,287469.0,395961.94778036856,-108492.94778036856
8829,282434.0,247039.87737352485,35394.122626475146
6808,511789.0,439735.67636906146,72053.32363093854
3420,333684.0,422641.4710428961,-88957.4710428961
447,457737.0,350304.7598345216,107432.24016547838
7310,588237.0,614603.4073750293,-26366.40737502929
6715,366603.0,347666.114649695,18936.885350305005
2900,110334.0,130839.40807045464,-20505.408070454636
4550,199216.0,241551.9362239664,-42335.93622396639
5833,288786.0,279281.351017166,9504.648982834013
1577,315143.0,301969.0001333659,13173.999866634083
2566,147501.0,195793.3214824763,-48292.32148247631
9245,453728.0,488931.383336905,-35203.38333690498
3661,335966.0,325361.72650590184,10604.27349409816
4090,401116.0,356678.1798488165,44437.82015118352
1637,141212.0,193243.8491454147,-52031.849145414686
8969,543480.0,472345.9069881785,71134.0930118215
7131,476298.0,485613.88966324145,-9315.889663241454
7459,368928.0,380653.7431591328,-11725.743159132777
5654,346230.0,364414.1083422479,-18184.1083422479
6534,336580.0,329076.5946770439,7503.405322956096
8427,390699.0,357710.2907071598,32988.70929284021
417,113977.0,163864.14205394025,-49887.142053940246
1789,158298.0,229779.39695502087,-71481.39695502087
6222,397852.0,413003.49147567165,-15151.491475671646
783,580157.0,568947.7293372861,11209.270662713912
8899,199665.0,218938.62230199884,-19273.62230199884
7008,350827.0,400401.9552236537,-49574.9552236537
741,470932.0,367169.13875065686,103762.86124934314
582,474037.0,516294.29704018857,-42257.29704018857
2193,490228.0,488569.18704585667,1658.81295414333
4650,233137.0,279094.24283658905,-45957.24283658905
8312,336750.0,286698.79128579184,50051.20871420816
5715,233672.0,235874.30072240802,-2202.300722408021
3756,195174.0,148577.77062055736,46596.22937944264
1269,405162.0,451433.4643281142,-46271.464328114176
7637,367007.0,275604.7149795805,91402.28502041951
4635,223127.0,243498.81847469366,-20371.81847469366
2080,398217.0,341585.72851407353,56631.27148592647
7339,491931.0,421107.93976087443,70823.06023912557
6723,419469.0,391706.09635762306,27762.903642376943
6976,424192.0,462739.9252647051,-38547.92526470509
6523,321870.0,263149.1234475197,58720.87655248027
6391,273181.0,225637.659402469,47543.340597531
5318,582641.0,507479.4615384215,75161.53846157849
6501,558333.0,498420.87141892756,59912.12858107244
3327,265310.0,268310.31911769963,-3000.3191176996334
1320,505002.0,530051.7409229366,-25049.740922936588
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,517686.0537126284,171590.94628737163
9302,213061.0,263523.76603419817,-50462.76603419817
2402,221845.0,250634.53189502118,-28789.53189502118
3341,313062.0,327387.87632445403,-14325.876324454031
9163,200213.0,197711.25680217668,2501.7431978233217
3960,544614.0,506713.9693425421,37900.030657457886
2221,315819.0,350875.203286716,-35056.203286716016
7280,211161.0,187464.51696287113,23696.48303712887
8855,333464.0,346016.8040796722,-12552.804079672205
1993,403724.0,480021.88054104603,-76297.88054104603
2094,330840.0,316925.30748000497,13914.692519995035
3102,362042.0,351525.9121034688,10516.087896531215
4361,173586.0,247150.95362791498,-73564.95362791498
6804,481564.0,489080.96104491246,-7516.961044912459
3602,565020.0,627098.4633544037,-62078.463354403735
8772,334250.0,333803.1439272242,446.85607277578674
2977,327139.0,340794.79544824857,-13655.795448248566
4426,199506.0,282647.4646500364,-83141.46465003642
2953,238536.0,253212.04119013326,-14676.041190133255
2136,270285.0,257535.16524199815,12749.834758001845
5131,391676.0,412413.3295131136,-20737.329513113596
0,467104.0,492351.98375981324,-25247.983759813244
7076,481529.0,490814.3689965505,-9285.368996550504
6085,227750.0,280134.86090613646,-52384.860906136455
4009,388149.0,261390.3143012396,126758.68569876041
8836,162782.0,159000.95616745614,3781.043832543859
2178,469277.0,443720.114612415,25556.885387584975
7924,221245.0,289414.38084138837,-68169.38084138837
8644,205036.0,258862.49301820513,-53826.49301820513
8980,236967.0,253602.34498402823,-16635.344984028226
7882,65502.0,110708.04072450157,-45206.04072450157
8078,199889.0,221825.3415282307,-21936.341528230696
8155,220866.0,243011.58636159875,-22145.586361598747
7793,278396.0,350500.36201678804,-72104.36201678804
3999,204712.0,196717.610584188,7994.389415812009
7475,249396.0,366133.95069782186,-116737.95069782186
6746,173511.0,147932.59878307726,25578.401216922735
5330,405258.0,266767.03683270206,138490.96316729794
2673,557973.0,501544.8607304649,56428.13926953508
1040,163465.0,170386.61331191697,-6921.613311916968
4680,266331.0,304870.52772865084,-38539.527728650835
5635,437744.0,475802.7839834005,-38058.7839834005
368,402592.0,391547.70195276616,11044.298047233839
8410,281376.0,276633.8809246748,4742.119075325201
7566,118547.0,138444.99811374862,-19897.998113748617
5247,207746.0,189127.05710627965,18618.94289372035
7126,401767.0,400247.3232492732,1519.6767507268232
140,374551.0,365164.88698136416,9386.113018635835
3016,295846.0,285128.0536644821,10717.946335517918
5661,475056.0,484822.84016914543,-9766.840169145435
2848,250511.0,249343.0573434799,1167.9426565201138
8161,303968.0,347409.63596348895,-43441.63596348895
7563,345380.0,428293.2321428936,-82913.2321428936
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.974281886,73702.02571811399
3952,201556.0,190400.4107231039,11155.589276896091
1994,198712.0,208442.19521501035,-9730.195215010346
5129,658801.0,622216.293011286,36584.70698871405
9122,149284.0,127936.55420798488,21347.445792015118
3191,194195.0,206241.80506975498,-12046.805069754977
811,240348.0,236152.67968326068,4195.320316739322
7781,325116.0,297862.58439474786,27253.415605252143
5284,184050.0,181989.37918817723,2060.620811822766
6005,180774.0,166963.65577389364,13810.344226106361
6445,277540.0,297830.69112857955,-20290.69112857955
1631,506300.0,429956.73218401155,76343.26781598845
3342,181340.0,245935.7837542808,-64595.7837542808
7632,379014.0,416361.90208486875,-37347.90208486875
5801,735774.0,621648.0999340313,114125.90006596874
5177,226390.0,201040.8364666604,25349.163533339597
1468,272515.0,238402.8711524918,34112.1288475082
658,212533.0,215940.31100388998,-3407.311003889976
3366,319554.0,370738.294495506,-51184.29449550598
7896,618187.0,451719.6691642139,166467.33083578612
6557,411115.0,385505.72787648794,25609.272123512055
4402,513054.0,543304.8637052584,-30250.86370525835
1426,486314.0,541724.0232004491,-55410.02320044907
7129,383393.0,360117.35542062094,23275.644579379063
7817,189174.0,307765.5695245147,-118591.56952451472
3264,198030.0,239388.30243080977,-41358.30243080977
6729,442494.0,378412.949206008,64081.050793992006
8645,207226.0,247074.6265187983,-39848.62651879829
8254,334776.0,345570.59292900347,-10794.59292900347
6871,276820.0,274277.1505172899,2542.849482710124
5933,388302.0,404699.90875782154,-16397.90875782154
8917,194212.0,205896.38683050027,-11684.386830500269
2479,227544.0,257364.07524268277,-29820.075242682768
6998,538518.0,441205.33881692414,97312.66118307586
3426,260989.0,273344.69933432364,-12355.699334323639
3630,110890.0,195601.6978034138,-84711.69780341379
2865,350005.0,315323.6635067668,34681.33649323322
588,101082.0,117550.86162525904,-16468.861625259044
1016,287129.0,314847.2144848063,-27718.21448480629
564,228276.0,261257.75921617416,-32981.75921617416
3084,280786.0,329297.3447355155,-48511.34473551548
1806,247422.0,370074.8145000953,-122652.81450009532
7813,354791.0,366087.3731145247,-11296.3731145247
1714,150396.0,159785.61107530355,-9389.611075303546
7098,284748.0,297254.29417827073,-12506.294178270735
8094,329720.0,342054.86892291426,-12334.868922914262
243,170531.0,185466.8464808006,-14935.846480800596
4936,271977.0,279412.2068526107,-7435.206852610689
7042,236964.0,280954.10972992744,-43990.10972992744
5975,231008.0,194566.57841973967,36441.42158026033
4290,341048.0,432826.0722312742,-91778.07223127421
972,486517.0,377248.7468987559,109268.2531012441
8736,211959.0,197808.2242497082,14150.775750291796
7948,223855.0,206684.00195654755,17170.998043452448
3651,381136.0,404194.1946319551,-23058.19463195512
7484,212349.0,311437.55075613875,-99088.55075613875
7375,798186.0,704585.0696879912,93600.93031200883
4390,528169.0,442772.24990614975,85396.75009385025
8395,155962.0,162924.66920936576,-6962.669209365762
795,780735.0,709508.68739072,71226.31260928
2037,417762.0,397797.2255623528,19964.774437647196
2273,199897.0,152636.62461721813,47260.37538278187
5905,146992.0,144554.66493762066,2437.3350623793376
8268,235667.0,242581.79249930553,-6914.792499305535
5273,378949.0,396460.45270099444,-17511.452700994443
2462,165006.0,211193.72640102924,-46187.72640102924
5569,416749.0,347402.5418717363,69346.45812826371
26,136039.0,133905.86143001664,2133.1385699833627
7205,389998.0,442600.2899270777,-52602.28992707771
9308,461440.0,428584.7862724049,32855.21372759511
2598,625285.0,637327.0051615313,-12042.00516153127
5582,219118.0,247179.8306614769,-28061.83066147691
6757,687388.0,738325.4254283115,-50937.42542831146
1188,363521.0,361950.33644156076,1570.6635584392352
3349,392839.0,428803.9648494963,-35964.96484949632
8136,320684.0,386278.5694279993,-65594.56942799932
8759,402920.0,369045.3159897119,33874.684010288096
8558,236451.0,274095.362303019,-37644.36230301898
7467,211398.0,202546.28921938813,8851.710780611873
2816,198040.0,221145.80983764178,-23105.809837641777
6191,153467.0,201953.45559237106,-48486.45559237106
4439,471005.0,464660.5818493595,6344.4181506405
5219,345798.0,339035.4154426749,6762.584557325114
9305,153008.0,188041.23917585047,-35033.23917585047
2652,157807.0,189758.55175618944,-31951.551756189438
4206,773856.0,526059.5869708302,247796.41302916978
3702,200679.0,205224.77903966917,-4545.779039669171
5046,431973.0,380719.51102286414,51253.48897713586
5385,111775.0,130515.04914170859,-18740.049141708587
7001,463281.0,438889.02148835297,24391.97851164703
4847,311234.0,251224.19175123124,60009.808248768764
8814,377268.0,355803.7123491233,21464.28765087668
3936,133646.0,161232.98928667532,-27586.98928667532
5047,326401.0,303764.7033438257,22636.296656174294
1055,186550.0,194920.90036239193,-8370.900362391927
808,388830.0,394201.3415100258,-5371.341510025784
6778,384621.0,382957.88764974556,1663.112350254436
4579,202441.0,212503.64075550094,-10062.640755500935
7142,413022.0,377939.7349395224,35082.2650604776
3539,402802.0,323774.2917127458,79027.70828725421
6143,396398.0,519039.7539104617,-122641.75391046167
5687,360551.0,425124.91687361285,-64573.91687361285
7015,207375.0,217714.947442682,-10339.947442681994
3724,215315.0,232606.25726645347,-17291.257266453467
3967,137095.0,130071.1692949438,7023.8307050562
4596,56172.0,129139.74750185428,-72967.74750185428
3629,416762.0,410566.68537884124,6195.314621158759
683,382661.0,400291.0012638455,-17630.00126384548
3594,275386.0,303884.63259977725,-28498.63259977725
3813,277994.0,282817.24493437726,-4823.2449343772605
1152,257472.0,250492.87482459634,6979.125175403664
5152,398093.0,349585.1343880378,48507.86561196222
72,452239.0,368218.99036718276,84020.00963281724
1019,291877.0,316201.9870244712,-24324.987024471222
2041,91705.0,84428.96732663568,7276.032673364316
6686,432368.0,452984.4392843628,-20616.439284362772
5351,498063.0,507331.541926985,-9268.541926985024
8146,280772.0,275341.3972589976,5430.602741002396
1861,208742.0,209709.13379152492,-967.1337915249169
7744,168643.0,206520.79054282553,-37877.79054282553
2681,730579.0,580782.7840763073,149796.21592369268
7445,596759.0,574116.4053289875,22642.594671012484
2985,520316.0,475512.1382829502,44803.86171704979
2391,494138.0,594833.8693868746,-100695.8693868746
8,668514.0,534215.5320794464,134298.46792055364
6389,319747.0,340036.1369544963,-20289.136954496324
925,303196.0,245422.11684085877,57773.88315914123
6870,114060.0,121589.50848001768,-7529.508480017685
6502,230918.0,264295.09398153675,-33377.093981536746
9221,343592.0,356154.6742313954,-12562.674231395416
6062,126609.0,139061.04809382805,-12452.048093828053
3833,132837.0,152573.89955029747,-19736.899550297472
3664,383764.0,347080.76553029974,36683.234469700255
5531,416346.0,427894.9926561543,-11548.992656154325
1826,398772.0,405095.49711298617,-6323.497112986166
6756,345294.0,350240.98328441265,-4946.98328441265
8822,206614.0,185790.79730054137,20823.202699458634
4386,159485.0,152879.64691295245,6605.3530870475515
7641,265188.0,240437.25623891488,24750.74376108512
6096,182138.0,181602.66445969717,535.3355403028254
909,238586.0,272170.73117193294,-33584.731171932945
1586,393250.0,354448.01025951986,38801.989740480145
2993,407045.0,418617.2997103166,-11572.299710316584
2832,472783.0,537063.5080154297,-64280.50801542972
8823,299558.0,334511.19088108256,-34953.190881082555
1008,325351.0,316843.4680518947,8507.531948105316
2143,350803.0,366471.660372213,-15668.660372212995
1537,360410.0,319514.56402303657,40895.43597696343
6913,354276.0,328018.9093255826,26257.090674417384
4958,355159.0,348958.0522220753,6200.94777792471
108,263941.0,262421.6833795859,1519.316620414087
245,287331.0,260550.9890647642,26780.010935235798
3151,448053.0,540372.7636960555,-92319.76369605551
5859,283261.0,333392.0057042951,-50131.00570429512
2043,379893.0,327260.2767486161,52632.723251383926
3215,309376.0,334726.8318705917,-25350.831870591675
4305,302009.0,341475.5121736002,-39466.512173600204
8934,159281.0,165219.92889339678,-5938.928893396776
1864,200316.0,170522.68328173828,29793.316718261718
2169,259784.0,240288.1808642211,19495.819135778904
6247,500242.0,520772.28546293447,-20530.285462934466
3239,366136.0,339937.32519361726,26198.67480638274
8764,121061.0,151048.6388974167,-29987.638897416706
2393,164882.0,132308.90333228538,32573.09666771462
7870,215492.0,237548.58611626175,-22056.58611626175
7292,221947.0,276387.44026874786,-54440.44026874786
8550,230597.0,204652.23512068033,25944.76487931967
6163,312120.0,320162.26936546207,-8042.269365462067
420,362261.0,386257.0665832769,-23996.0665832769
434,301279.0,302459.25633541204,-1180.2563354120357
1380,542848.0,632262.9846114024,-89414.98461140238
8344,386624.0,337644.60080228513,48979.39919771487
5638,201473.0,200831.41313877582,641.5868612241757
5004,348539.0,517712.64149668004,-169173.64149668004
4555,319500.0,296705.2921271461,22794.707872853905
380,338185.0,338951.7659331137,-766.7659331136965
4927,399029.0,403470.8557958663,-4441.855795866286
629,118748.0,124802.7521739666,-6054.752173966597
4443,140205.0,153852.65560730977,-13647.655607309774
966,401746.0,442456.42909618485,-40710.429096184846
3634,270096.0,313696.5131255403,-43600.51312554028
9264,375209.0,418921.009665641,-43712.009665641
6347,406998.0,406991.8315006691,6.168499330873601
599,463869.0,440444.7499383005,23424.25006169948
728,353496.0,335426.15776726307,18069.842232736934
5707,85556.0,115314.60805546358,-29758.608055463585
8863,436113.0,420309.9872578414,15803.012742158608
6277,297952.0,292248.9217819729,5703.078218027076
3119,303782.0,290548.318864406,13233.681135593972
2540,344958.0,344566.10497853946,391.8950214605429
3542,143019.0,148806.69059737076,-5787.690597370762
3788,407873.0,498353.6751382863,-90480.67513828631
279,737865.0,679000.8089712684,58864.19102873164
3772,178691.0,156051.7363240831,22639.26367591691
4144,342416.0,370931.1293265315,-28515.12932653149
7338,719546.0,681846.3726586875,37699.62734131247
2124,351335.0,304129.5851707256,47205.41482927441
403,681572.0,632745.9760352111,48826.02396478888
4323,403647.0,356442.30560080806,47204.69439919194
1710,216974.0,209027.08943719088,7946.91056280912
8362,394503.0,411145.0913769559,-16642.091376955912
6691,341842.0,375250.70020090655,-33408.70020090655
2616,209213.0,191240.9393563806,17972.060643619392
5977,638589.0,621437.4384931107,17151.561506889295
9042,357532.0,411453.2292696469,-53921.22926964692
8512,391674.0,392980.2563758165,-1306.256375816476
5693,120336.0,163943.8004746938,-43607.800474693795
5420,411573.0,461899.9950140163,-50326.995014016284
2171,439433.0,425972.49931795255,13460.500682047452
1777,386623.0,517370.85198765725,-130747.85198765725
2882,528711.0,457408.4113139733,71302.58868602669
1547,318384.0,393071.59045632626,-74687.59045632626
8284,558550.0,432582.31557729474,125967.68442270526
657,201835.0,240457.8780721939,-38622.87807219391
1971,269645.0,262316.3170523295,7328.682947670517
1693,231565.0,248174.61340837515,-16609.613408375153
116,345938.0,350189.2397090787,-4251.2397090786835
3000,320444.0,352605.35243805987,-32161.35243805987
6328,192882.0,224148.01101035927,-31266.011010359274
